,w,h,x_center,id,y_center,classes
4628,0.36527389751978767,0.15660811309991374,1.2195823340149445,image_569,0.452226697418297,5
4629,0.4724234000331579,0.2435442033254777,1.3556019390192824,image_569,0.32277981632667907,5
4630,0.3880070546737213,0.1926256613756614,0.3557760141093474,image_569,0.4515790343915344,5
4631,0.5393293788183382,0.14099190633091846,0.4946352949353302,image_569,0.34309019919720524,5
4632,0.19400352733686066,0.04546957671957668,0.9025132275132274,image_569,0.13659887566137566,4
4633,0.25458702455311505,0.19713243140714412,0.43309892085974394,image_569,0.09803711517447153,6
4634,0.4673721340388007,0.15459656084656082,0.7305555555555556,image_569,0.20356316137566136,8
4635,0.1572604350382119,0.039682539682539514,0.9429306290417405,image_569,0.16429398148148155,4
4636,0.9006944444444444,0.8353848946986202,0.4503472222222222,image_794,0.5788035584604212,0
4637,0.7894199346405227,0.7859840232389258,0.42632761437908495,image_794,0.6088053740014526,1
4638,0.18184232026143685,0.3838961510530137,0.1377961601307184,image_794,0.19194807552650686,6
4639,0.09906045751633995,0.1652142338416851,0.3344158496732027,image_794,0.2766339869281048,5
4640,0.09599673202614317,0.21604938271604965,0.7025735294117645,image_794,0.2584785766158318,5
4641,0.1378676470588235,0.2650689905591868,0.0974877450980392,image_794,0.8585148874364561,5
4642,0.2747140522875817,0.528322440087146,0.30071486928104574,image_794,0.7323347857661584,5
4643,0.31421568627451035,0.27009803921568676,0.7095588235294115,image_794,0.8640250544662308,5
4644,0.29513888888888884,0.46114742193173563,0.5049632352941178,image_794,0.602523602033406,7
4645,0.24305555555555547,0.5265068990559186,0.6821486928104575,image_794,0.597076978939724,7
4646,0.21343954248366023,0.18881626724763956,0.3109272875816993,image_794,0.3901053013798113,8
4647,0.10825163398692805,0.1525054466230938,0.4830065359477124,image_794,0.293881626724764,8
4648,0.9078414351851852,0.8166152263374487,0.46196469907407406,image_1339,0.5202932098765432,0
4649,0.6503182870370365,0.7343106995884779,0.3722656249999997,image_1339,0.5229166666666669,1
4650,0.28887336068038166,0.5746167816271985,0.7902566066968462,image_1339,0.5795640371699399,5
4651,0.1876551493978642,0.27290956600772553,0.536322888264031,image_1339,0.4192036532101291,3
4652,0.2899150273470482,0.4723019668123839,0.4417901715116608,image_1339,0.6795897573345488,5
4653,0.1772280092592592,0.34722222222222243,0.1993778935185185,image_1339,0.7627057613168725,5
4654,0.14250578703703703,0.16203703703703703,0.4525607638888889,image_1339,0.2457304526748971,4
4655,0.26958912037037036,0.3588991769547326,0.7073061342592593,image_1339,0.1794495884773663,7
4656,0.27054398148148157,0.5414094650205764,0.23952546296296304,image_1339,0.33639403292181086,2
4657,0.746984649122807,0.8138401559454191,0.525438596491228,image_958,0.5276315789473685,0
4658,0.2097039473684214,0.36764132553606244,0.2513157894736844,image_958,0.3094054580896687,5
4659,0.10896381578947369,0.14985380116959063,0.28523848684210523,image_958,0.30650584795321634,5
4660,0.10005482456140324,0.25472709551656864,0.3643914473684209,image_958,0.21274366471734865,5
4661,0.17338267543859603,0.32446393762183234,0.49083059210526286,image_958,0.16842105263157892,5
4662,0.2827850877192976,0.7603801169590629,0.1898574561403506,image_958,0.6215155945419097,5
4663,0.2727521929824562,0.4639376218323589,0.23966557017543857,image_958,0.7257309941520467,7
4664,0.18092105263157898,0.30701754385964913,0.4322368421052632,image_958,0.5239766081871343,3
4665,0.15047819200779736,0.15086636343946194,0.5084505969785574,image_958,0.7141379683777349,4
4666,0.14593993664717372,0.2502220056313633,0.502496040448343,image_958,0.7631443578081,4
4667,0.2165570175438597,0.4782163742690058,0.642626096491228,image_958,0.2592836257309942,2
4668,0.8372753267973856,0.8921931735657226,0.45740400326797387,image_780,0.5529774872912129,0
4669,0.7271241830065359,0.8206245461147424,0.44624183006535945,image_780,0.5771060275962236,1
4670,0.1841401143790843,0.3568264342774148,0.1519658905228755,image_780,0.1784132171387074,6
4671,0.10212418300653608,0.16339869281045782,0.34513888888888894,image_780,0.2412309368191722,5
4672,0.09293300653594738,0.21604938271604943,0.7010416666666665,image_780,0.22035221496005833,5
4673,0.1205065359477124,0.26143790849673193,0.14395424836601306,image_780,0.8367283950617286,5
4674,0.2417075163398693,0.5557189542483664,0.32914624183006536,image_780,0.721214596949891,5
4675,0.28667279411764757,0.258660130718955,0.6988511029411762,image_780,0.8697440087145966,5
4676,0.2777777777777778,0.45570079883805364,0.5126225490196078,image_780,0.5743827160493827,7
4677,0.23284313725490194,0.517429193899782,0.675,image_780,0.5743827160493826,7
4678,0.19812091503267984,0.19426289034132146,0.32879901960784313,image_780,0.3655954974582427,8
4679,0.1123366013071894,0.15613652868554834,0.49015522875816975,image_780,0.2466775599128539,8
4680,0.9979967948717948,0.8163105413105414,0.5004807692307692,image_1463,0.4075854700854701,0
4681,0.32395833333333335,0.7231481481481482,0.8385416666666666,image_1463,0.3615740740740741,5
4682,0.23473557692307695,0.25726495726495724,0.5584735576923078,image_1463,0.1269943019943021,3
4683,0.3036458333333331,0.283048433048433,0.15442708333333321,image_1463,0.1415242165242165,2
4684,0.5896233974358975,0.7709401709401711,0.29473157051282045,image_1463,0.3851139601139601,5
4685,0.7161458333333334,0.834551656920078,0.5435992324561403,image_970,0.5258040935672516,0
4686,0.20627741228070218,0.3457115009746593,0.2708470394736844,image_970,0.3337719298245616,5
4687,0.06921600877192988,0.1547270955165692,0.296203399122807,image_970,0.3296539961013645,5
4688,0.08566337719298224,0.24619883040935625,0.3798108552631579,image_970,0.2279727095516566,5
4689,0.1541940789473683,0.3232456140350877,0.49083059210526314,image_970,0.18365009746588695,5
4690,0.2612116228070136,0.7409844054580844,0.22213541666666473,image_970,0.6313109161793347,5
4691,0.25219298245614025,0.44566276803118915,0.2629660087719299,image_970,0.7336500974658869,7
4692,0.16790021929824556,0.2899610136452245,0.44285910087719305,image_970,0.5385964912280701,3
4693,0.14225450779727092,0.14964803985271694,0.5146183601364522,image_970,0.7208387481048305,4
4694,0.13840155945419147,0.24291206411089566,0.5069505360623779,image_970,0.7704542993285678,4
4695,0.21381578947368401,0.45872319688109153,0.6220668859649123,image_970,0.2739035087719298,2
4696,0.8940997724588843,0.9491947852760736,0.4484900198738443,image_1305,0.5233192740286299,0
4697,0.8550674603520636,0.8708186760098311,0.426465520954473,image_1305,0.5402936272302583,1
4698,0.25922405599239606,0.596881390593047,0.1303320948183991,image_1305,0.4190823108384458,2
4699,0.46864703539901403,0.7967933293934447,0.48502323767939276,image_1305,0.5415189794750568,5
4700,0.8525591174861027,0.9883307770961144,0.43492036060946454,image_1311,0.4981531186094069,0
4701,0.725107289956508,0.8857361963190183,0.43816066130936954,image_1311,0.5021600204498977,1
4702,0.29666753074685326,0.44734151329243355,0.15697456723983988,image_1311,0.49001789366053167,2
4703,0.4189624246671378,0.7558935338924222,0.49546420660130824,image_1311,0.5070097770210691,5
4704,0.7243695175438596,0.8150584795321638,0.5196134868421053,image_964,0.5465155945419105,0
4705,0.20901864035087758,0.35302144249512646,0.24412006578947396,image_964,0.348391812865497,5
4706,0.08566337719298253,0.14376218323586754,0.26810581140350875,image_964,0.34975633528265104,5
4707,0.08771929824561381,0.24619883040935614,0.3561677631578946,image_964,0.24990253411306018,5
4708,0.1685855263157896,0.3208089668615984,0.47746710526315794,image_964,0.20192495126705653,5
4709,0.2701206140350851,0.7216374269005822,0.189692982456139,image_964,0.6411306042884977,5
4710,0.26110197368421045,0.45419103313840176,0.23315515350877192,image_964,0.7574074074074074,7
4711,0.17201206140350872,0.29483430799220306,0.42024396929824565,image_964,0.5605263157894735,3
4712,0.14705165692007802,0.15452133419969571,0.4923458820662767,image_964,0.7439868962529788,4
4713,0.13908686647173554,0.2514403292181078,0.48810459307992177,image_964,0.791774962096599,4
4714,0.2165570175438597,0.46481481481481474,0.6083607456140352,image_964,0.2927875243664718,2
4715,0.9974759615384615,0.8806980056980056,0.5002203525641026,image_1477,0.43977920227920225,0
4716,0.2808894230769232,0.847079772079772,0.8602127338167297,image_1477,0.4652579281677643,5
4717,0.2699512662883564,0.37044860118630624,0.5826703052753257,image_1477,0.27465963756947365,3
4718,0.3428659625893227,0.5011360982672449,0.17403714796132802,image_1477,0.25056804913362246,2
4719,0.6294471153846155,0.7216524216524215,0.3151366777007148,image_1477,0.5795513988136937,5
4720,0.1692537568306004,0.14711596842744384,0.4732112363387975,image_1477,0.08114754098360656,4
4721,0.8711192810457516,0.855119825708061,0.4692197712418301,image_757,0.5308097312999274,0
4722,0.7761437908496726,0.7679738562091506,0.4554330065359473,image_757,0.5344408133623821,1
4723,0.16864787581699317,0.29584241103848946,0.17911560457516326,image_757,0.14792120551924473,6
4724,0.10927287581699344,0.15976761074800297,0.36505310457516343,image_757,0.1994734931009442,5
4725,0.09803921568627452,0.21786492374727667,0.7240196078431372,image_757,0.19402687000726213,5
4726,0.1327614379084968,0.26506899055918676,0.14293300653594773,image_757,0.751397966594045,5
4727,0.26245915032679723,0.5973129992737837,0.33645833333333325,image_757,0.6833151779230211,5
4728,0.30739379084967344,0.3390341321713874,0.7204452614379083,image_757,0.8215323166303559,5
4729,0.29309640522875835,0.4593318809005083,0.5284517973856211,image_757,0.5235475671750182,7
4730,0.23999183006535957,0.5137981118373273,0.6989991830065361,image_757,0.5217320261437909,7
4731,0.21446078431372553,0.17973856209150327,0.3410539215686274,image_757,0.31112926652142364,8
4732,0.10825163398692812,0.1525054466230938,0.5156862745098039,image_757,0.21944444444444447,8
4733,0.9027777777777777,0.7770515613652867,0.4870915032679738,image_743,0.4609114015976761,0
4734,0.8098447712418301,0.6953522149600581,0.45390114379084967,image_743,0.469081336238199,1
4735,0.13390522875816988,0.22307552650689902,0.21486928104575162,image_743,0.11153776325344951,6
4736,0.10927287581699344,0.13979665940450256,0.3813929738562091,image_743,0.14409949164851132,5
4737,0.09293300653594763,0.20878721859114022,0.7429125816993465,image_743,0.14773057371096585,5
4738,0.13991013071895425,0.27051561365286875,0.14650735294117648,image_743,0.6451888162672478,5
4739,0.28084150326797386,0.546477850399419,0.3476919934640523,image_743,0.5816448801742918,5
4740,0.3206699346405228,0.3612926652142339,0.7454656862745099,image_743,0.7051016702977486,5
4741,0.29820261437908496,0.40123456790123463,0.5493872549019607,image_743,0.42369281045751633,7
4742,0.23794934640522894,0.4647785039941903,0.7255514705882352,image_743,0.42096949891067537,7
4743,0.21343954248366018,0.1561365286855481,0.36505310457516343,image_743,0.2521241830065359,8
4744,0.11131535947712419,0.13616557734204798,0.5304942810457517,image_743,0.17496368917937538,8
4745,0.9693049863387978,0.9237249544626593,0.5148266734972677,image_1488,0.4890634486945963,0
4746,0.17599897540983608,0.6626593806921673,0.9114796789617486,image_1488,0.5649666059502126,5
4747,0.2348019125683063,0.3081360048573161,0.6812158469945354,image_1488,0.36948998178506365,3
4748,0.33848583963850176,0.5757110830881337,0.3973679198192509,image_1488,0.28785554154406684,2
4749,0.6421073717948714,0.6095535005371072,0.49293196984026927,image_1488,0.6119202746251927,5
4750,0.14344262295081822,0.1457194899817851,0.5766222677595622,image_1488,0.17899210686095937,4
4751,0.29147028688524595,0.32774741955069825,0.8551101434426229,image_1488,0.16387370977534912,7
4752,1.3018155410312273,0.46505310457516336,0.8741466957153231,image_838,0.31409313725490196,0
4753,0.34592108448317616,0.22070397603485828,0.908254659888647,image_838,0.11060729847494552,2
4754,0.1312515129508593,0.13577750544662304,1.2723553618978456,image_838,0.18626770152505448,4
4755,0.12241587993222013,0.1451048474945532,1.2731420963447106,image_838,0.14381808278867106,4
4756,0.48474945533769,0.23347630718954251,1.3098402323892524,image_838,0.18541666666666656,5
4757,0.19426289034132188,0.14910130718954234,1.1482570806100219,image_838,0.3501531862745097,5
4758,0.21898450738320027,0.19167347494553363,1.3464990317114502,image_838,0.4105664488017429,5
4759,0.5408375695957395,0.18849060457516367,0.9223190510772211,image_838,0.4693270016339869,5
4760,0.31408859840232417,0.18280228758169936,0.5400508351488745,image_838,0.42623570261437915,3
4761,0.3848946986201889,0.22365196078431376,0.7315904139433551,image_838,0.2873468137254902,7
4762,0.17751149842653108,0.11946486928104579,0.6333454369402083,image_838,0.18929738562091505,5
4763,0.11304909560723518,0.19164513350559859,0.6890342377260983,image_186,0.42926356589147285,8
4764,0.26647286821705424,0.3229974160206718,0.6930717054263567,image_186,0.33774763135228253,7
4765,0.5490956072351422,0.3897502153316107,0.29578488372093026,image_186,0.3765073212747631,5
4766,0.47965116279069775,0.20779500430663222,0.7245639534883721,image_186,0.6752799310938845,5
4767,0.18007105943152452,0.19487510766580535,0.2679263565891473,image_186,0.6806632213608957,5
4768,0.8882428940568478,0.6363049095607235,0.4443636950904393,image_186,0.5127045650301465,1
4769,0.9603520671834626,0.6969422911283377,0.4801760335917313,image_186,0.5179155900086133,0
4770,0.11607142857142855,0.20634920634920634,0.6166666666666666,image_192,0.3956349206349206,8
4771,0.25595238095238093,0.2936507936507937,0.6231150793650794,image_192,0.3361111111111111,7
4772,0.44345238095238104,0.30423280423280424,0.7158730158730161,image_192,0.541137566137566,5
4773,0.4632936507936508,0.41931216931216925,0.26746031746031745,image_192,0.48624338624338626,5
4774,0.8908730158730166,0.5013227513227513,0.45446428571428604,image_192,0.4743386243386243,1
4775,0.9394841269841271,0.5462962962962963,0.48174603174603176,image_192,0.47037037037037027,0
4776,1.39266975308642,0.48359375000000004,1.0739583333333333,image_1259,0.24114583333333342,0
4777,0.3298611111111111,0.18650173611111112,1.0613811728395064,image_1259,0.4658203124999999,5
4778,0.2226080246913581,0.09179687500000006,1.2578317901234566,image_1259,0.05718315972222223,5
4779,0.39305555555555505,0.2142795138888888,0.5583333333333338,image_1259,0.10679253472222226,5
4780,0.37222222222222245,0.19730902777777792,1.5243827160493826,image_1259,0.10993923611111105,3
4781,0.3557870370370375,0.19852430555555553,0.5573688271604941,image_1259,0.3360677083333333,3
4782,0.16203703703703715,0.07921006944444446,0.8790895061728397,image_1259,0.25796440972222223,10
4783,0.5000771604938276,0.11605902777777774,1.4261959876543213,image_1259,0.2655381944444444,8
4784,0.4370370370370366,0.0740451388888888,1.4341049382716056,image_1259,0.4243923611111111,7
4785,0.39035493827160467,0.23593750000000024,0.7128472222222221,image_1259,0.43350694444444426,7
4786,0.25462962962962965,0.05533854166666673,1.446219135802469,image_1259,0.3610460069444444,4
4787,0.15046296296296297,0.09006076388888892,1.050771604938272,image_1259,0.2709852430555556,4
4788,0.4417438271604941,0.24414062499999994,0.9456404320987656,image_1259,0.13752170138888883,2
4789,0.9305327868852457,0.9337583485124461,0.5355703551912566,image_1517,0.5350637522768666,0
4790,0.1506574453551913,0.4616120218579235,0.9260288592896175,image_1517,0.77106102003643,5
4791,0.3426183532997036,0.6978725888561946,0.5575284389449338,image_1517,0.5081955536873565,2
4792,0.6112875683060115,0.35198846387370597,0.5637892759562844,image_1517,0.8258576199149953,5
4793,0.25712090163934415,0.4326047358834244,0.8725324453551911,image_1517,0.31332726168791747,7
4794,0.8659722222222223,0.7772694262890342,0.4329861111111111,image_804,0.5043754538852578,0
4795,0.8023182189542482,0.6826615831517792,0.4011591094771241,image_804,0.5135530137981117,1
4796,0.16181576797385497,0.2930464778503994,0.13351205065359414,image_804,0.1465232389251997,6
4797,0.1051879084967322,0.14705882352941202,0.31194852941176476,image_804,0.19675018155410323,5
4798,0.09497549019607802,0.20334059549745884,0.6663194444444442,image_804,0.18494916485112595,5
4799,0.1417687908496734,0.26652142338416873,0.0708843954248367,image_804,0.687890341321714,5
4800,0.3002450980392156,0.5501089324618739,0.2756944444444444,image_804,0.6288489469862018,5
4801,0.3094362745098046,0.3746368917937553,0.677553104575163,image_804,0.7020606390704426,5
4802,0.2920751633986928,0.3703703703703704,0.48198529411764696,image_804,0.4554647785039942,7
4803,0.23488562091503268,0.4284676833696443,0.6535539215686275,image_804,0.43730936819172106,7
4804,0.2083333333333332,0.15068990559186635,0.2910130718954248,image_804,0.2984204793028322,8
4805,0.1031454248366014,0.12890341321713863,0.46002859477124186,image_804,0.22035221496005808,8
4806,1.4287037037037038,0.5078125,1.0625,image_1271,0.25390625,0
4807,0.38580246913580246,0.17118055555555559,1.1144290123456793,image_1271,0.4776041666666667,5
4808,0.6928240740740743,0.27760416666666676,1.0978780864197533,image_1271,0.13819444444444445,5
4809,0.4583333333333334,0.1955295138888888,0.5797067901234569,image_1271,0.0991102430555555,5
4810,0.34328703703703767,0.1701822916666668,1.4481867283950611,image_1271,0.3676432291666667,3
4811,0.19097222222222265,0.10959201388888899,0.856905864197531,image_1271,0.26121961805555555,10
4812,0.4887345679012348,0.21523437500000048,0.6270061728395061,image_1271,0.37766927083333324,7
4813,0.26041666666666646,0.15950520833333334,1.4548996913580245,image_1271,0.1103949652777778,4
4814,0.14467592592592599,0.10091145833333333,0.5251157407407409,image_1271,0.23734809027777778,4
4815,0.1542438271604944,0.15078125000000006,1.5465663580246913,image_1271,0.17877604166666664,4
4816,0.1915895061728398,0.08498263888888923,0.6868441358024693,image_1271,0.24856770833333325,7
4817,0.1465277777777782,0.08025173611111125,1.0469521604938272,image_1271,0.2791449652777779,4
4818,1.118672839506174,0.46931423611111095,1.0777006172839514,image_1271,0.2501085069444444,1
4819,1.4567901234567904,0.49969618055555565,1.030324074074074,image_1265,0.24954427083333336,0
4820,0.36188271604938266,0.18519965277777792,1.077391975308642,image_1265,0.4693793402777777,5
4821,0.629552469135803,0.278515625,1.0677854938271603,image_1265,0.13878038194444448,5
4822,0.4340277777777779,0.21384548611111107,0.5417052469135804,image_1265,0.10653211805555553,5
4823,0.34328703703703767,0.1701822916666668,1.4096064814814815,image_1265,0.3622178819444444,3
4824,0.19097222222222243,0.10959201388888899,0.8183256172839506,image_1265,0.2525390625,10
4825,0.4887345679012348,0.21523437500000048,0.5864969135802468,image_1265,0.3689887152777776,7
4826,0.21990740740740805,0.15733506944444453,1.4114969135802469,image_1265,0.10062934027777774,4
4827,0.14467592592592604,0.0835503472222222,0.48653549382716044,image_1265,0.22649739583333336,4
4828,0.1542438271604944,0.15078125000000006,1.5099151234567898,image_1265,0.1700954861111111,4
4829,0.1915895061728398,0.08498263888888923,0.6444058641975308,image_1265,0.2420572916666665,7
4830,0.1465277777777782,0.08025173611111125,1.0103009259259257,image_1265,0.26720920138888893,4
4831,1.086033950617284,0.4654947916666667,1.024729938271605,image_1265,0.24494357638888892,1
4832,0.8608660130718954,0.7191176470588234,0.4304330065359477,image_810,0.5243736383442266,0
4833,0.7804534313725487,0.6263616557734203,0.4116319444444443,image_810,0.5271786492374727,1
4834,0.15147058823529286,0.32142338416848215,0.16115196078431313,image_810,0.16071169208424108,6
4835,0.10212418300653614,0.13435003631082088,0.3318627450980393,image_810,0.2285221496005811,5
4836,0.09293300653594751,0.18336964415395848,0.6744893790849672,image_810,0.22035221496005838,5
4837,0.13976715686274535,0.2585693536673932,0.09945874183006546,image_810,0.6954974582425564,5
4838,0.2798202614379085,0.5047204066811909,0.3012254901960784,image_810,0.6279411764705882,5
4839,0.29411764705882404,0.34377269426289075,0.6821486928104572,image_810,0.7011528685548291,5
4840,0.27982026143790845,0.34495279593318806,0.49321895424836604,image_810,0.4754357298474946,7
4841,0.221609477124183,0.3957879448075526,0.6601919934640522,image_810,0.4590958605664487,7
4842,0.20629084967320252,0.13798111837327523,0.3124591503267973,image_810,0.33200798838053736,8
4843,0.1031454248366014,0.12890341321713863,0.4753472222222223,image_810,0.24213870733478582,8
4844,0.9394211065573771,0.9369611414693383,0.5297686133879781,image_1503,0.530593503339405,0
4845,0.17230191256830604,0.5608530661809347,0.9150870901639344,image_1503,0.7220780206435948,5
4846,0.19637978142076506,0.2792956891317548,0.7046960382513663,image_1503,0.5129326047358836,3
4847,0.3263956757040753,0.7176054364578959,0.5494171001471196,image_1503,0.39966489187800686,2
4848,0.6121926229508196,0.4386763812993295,0.5625341530054644,image_1503,0.7823618700667868,5
4849,0.25977629781420786,0.37037037037037035,0.8379994877049182,image_1503,0.31560412871888277,7
4850,0.7805646929824561,0.8625730994152047,0.40242598684210523,image_623,0.4326023391812866,0
4851,0.1507675438596492,0.22904483430799236,0.6302905701754385,image_623,0.12071150097465894,5
4852,0.2897708681425788,0.31133079612611786,0.588886495753272,image_623,0.2879018533989294,5
4853,0.22694627192982453,0.2279239766081871,0.4195038377192982,image_623,0.11396198830409356,5
4854,0.24300638749651818,0.39904854729415984,0.1638003428710661,image_623,0.20147359138587134,5
4855,0.12978409565580623,0.1908126798477675,0.16654983813700916,image_623,0.17881393298059978,5
4856,0.19780701754385965,0.8479044834307993,0.14120065789473685,image_623,0.5751218323586744,5
4857,0.29125548245614036,0.5019493177387915,0.2502878289473684,image_623,0.5995126705653022,7
4858,0.1789904448621556,0.23138633621089755,0.7080102600250625,image_623,0.6592580989510815,6
4859,0.2604710561125033,0.32970156873665624,0.4966285070314677,image_623,0.5601492156316719,8
4860,0.1476238338902812,0.13658838454160113,0.40571110937064886,image_623,0.7663549305362171,4
4861,0.09594298245614036,0.19035087719298247,0.27050438596491233,image_623,0.09376218323586744,5
4862,0.8839070048309179,0.5605877616747184,0.5439764492753623,image_145,0.6207125603864734,0
4863,0.21814613526570045,0.41566022544283415,0.45037741545893717,image_145,0.6046095008051531,5
4864,0.22569444444444442,0.17210144927536233,0.25940519323671496,image_145,0.24631642512077292,3
4865,0.20984299516908217,0.35628019323671495,0.2544987922705314,image_145,0.3625603864734299,2
4866,0.3396739130434782,0.3130032206119162,0.7421195652173913,image_145,0.6227254428341384,5
4867,0.38118961352657,0.45692431561996777,0.7289100241545893,image_145,0.5688808373590982,11
4868,0.846165458937198,0.663244766505636,0.5341636473429952,image_151,0.5583132045088566,0
4869,0.23022342995169082,0.39553140096618356,0.42320350241545895,image_151,0.2513486312399356,2
4870,0.3713768115942028,0.4176731078904992,0.6326690821256038,image_151,0.40835346215781004,5
4871,0.10794082125603856,0.08655394524959746,0.6632397342995169,image_151,0.5296296296296297,4
4872,0.22644927536231885,0.29690016103059585,0.4635869565217391,image_151,0.6639895330112722,3
4873,0.7706823671497584,0.6018518518518519,0.5242300724637681,image_151,0.5414653784219001,1
4874,0.7789473684210526,0.8003898635477583,0.501672149122807,image_637,0.5988791423001949,0
4875,0.15008223684210573,0.3356725146198833,0.7224643640350878,image_637,0.2836744639376219,5
4876,0.2986798593706491,0.3113307961261182,0.6790043685602895,image_637,0.4816153036913268,5
4877,0.2158717105263139,0.3606237816764132,0.5079632675438588,image_637,0.2388888888888889,5
4878,0.21765002784739457,0.3753156038243726,0.26830966304650433,image_637,0.3912153067854807,5
4879,0.12061403508771897,0.175438596491228,0.27872807017543844,image_637,0.3753411306042885,5
4880,0.16584429824561356,0.651559454191033,0.2197916666666664,image_637,0.6755360623781675,5
4881,0.2759320175438596,0.47558479532163755,0.32212171052631583,image_637,0.7643031189083819,7
4882,0.16928649749373445,0.2594565116494938,0.7778567512531327,image_637,0.8693458182493272,6
4883,0.2782346491228069,0.3423489278752435,0.5679276315789474,image_637,0.7621588693957116,8
4884,0.1478070175438597,0.11691033138401563,0.4677631578947368,image_637,0.9406189083820663,4
4885,0.08429276315789463,0.23513645224171528,0.3722724780701754,image_637,0.273611111111111,5
4886,0.26162790697674426,0.3133074935400517,0.7342538759689923,image_179,0.3210594315245478,11
4887,0.30281007751937994,0.4102067183462533,0.5885012919896642,image_179,0.5923772609819122,7
4888,0.2487080103359173,0.37575366063738164,0.2764050387596899,image_179,0.44379844961240317,5
4889,0.209140826873385,0.14211886304909557,0.4746447028423773,image_179,0.312984496124031,5
4890,0.1921834625322998,0.20887166236003443,0.8158107235142119,image_179,0.5929155900086133,5
4891,0.18330103359173128,0.1991817398794143,0.29618863049095606,image_179,0.7248062015503877,5
4892,0.7864987080103361,0.6632213608957794,0.5566052971576227,image_179,0.5832256675279932,1
4893,0.9326550387596899,0.7299741602067183,0.5230943152454781,image_179,0.5843023255813954,0
4894,0.2465277777777778,0.1919297028558215,0.6645833333333334,image_384,0.10174586657417042,3
4895,0.21267361111111116,0.3642039542143601,0.661545138888889,image_384,0.32662735576367213,2
4896,0.19878472222222224,0.2532084634061741,0.3594618055555556,image_384,0.45380968898138513,5
4897,0.34982638888888884,0.34801711180483286,0.4236979166666666,image_384,0.7162677766215748,5
4898,0.3116319444444444,0.19308590588507343,0.71015625,image_384,0.6295525494276796,5
4899,0.7821180555555556,0.583882529772228,0.5044270833333333,image_384,0.6087408949011447,1
4900,0.849826388888889,0.6324430570008095,0.5096354166666667,image_384,0.6098970979303966,0
4901,1.4426900584795326,0.42941337719298267,0.9750487329434699,image_1729,0.21470668859649134,0
4902,1.1967348927875239,0.39923245614035185,0.9798489278752435,image_1729,0.19961622807017593,1
4903,0.4653996101364518,0.243969298245614,0.6364522417153998,image_1729,0.1689144736842105,7
4904,0.30092592592592593,0.18503289473684212,1.4898879142300196,image_1729,0.38958333333333334,6
4905,0.3728070175438597,0.25973135964912264,0.679093567251462,image_1729,0.42624725877192976,2
4906,0.19858674463937626,0.09320175438596484,0.8064083820662769,image_1729,0.1785087719298245,8
4907,0.39108187134502925,0.18640350877192982,1.1024610136452235,image_1729,0.27787828947368426,8
4908,0.5706140350877194,0.23980263157894743,1.324585769980507,image_1729,0.11959978070175437,5
4909,0.25380116959064397,0.07658991228070175,1.0602339181286553,image_1729,0.038294956140350875,5
4910,0.9867298173749787,0.43309438470728795,0.500800051203277,image_28,0.5408346134152585,0
4911,0.9301928656767364,0.3936251920122888,0.502400153609831,image_28,0.54136798088411,1
4912,0.2794845536781021,0.1728110599078341,0.24638376856118793,image_28,0.21761392729134663,3
4913,0.25388291517323774,0.3306878306878307,0.24531703362348523,image_28,0.3360215053763441,2
4914,0.22508107185526535,0.23041474654377872,0.23091611196449904,image_28,0.6133725891790407,5
4915,0.3428072325921788,0.31304823710737684,0.8006482515891117,image_28,0.5489532744237046,5
4916,0.3139084133707788,0.2173653457255607,0.6056620350975189,image_28,0.4254382987581912,7
4917,0.18134493940945548,0.22294760197985997,0.508800563236047,image_28,0.5232334869431643,8
4918,0.23448773448773444,0.17336059002725662,0.3016574474907807,image_28,0.45645943562610225,5
4919,0.2119140625,0.13267429760665975,0.71396484375,image_390,0.09755463059313216,3
4920,0.1923828125,0.3629032258064516,0.70322265625,image_390,0.2868106139438086,2
4921,0.185546875,0.2029136316337149,0.3150390625,image_390,0.4240374609781478,5
4922,0.1533203125,0.23283038501560877,0.26083984375,image_390,0.7056451612903226,5
4923,0.1689453125,0.39412070759625395,0.44150390625,image_390,0.5729708636836629,5
4924,0.255859375,0.3004682622268471,0.6138671875,image_390,0.6406087408949012,5
4925,0.8076171875,0.4955775234131114,0.49619140625,image_390,0.6276014568158169,3
4926,0.8828125,0.5450052029136316,0.4869140625,image_390,0.6250000000000001,0
4927,1.5563352826510721,0.5297149122807018,0.833869395711501,image_1073,0.2971217105263158,0
4928,0.4441033138401523,0.1742050438596489,0.9314571150097448,image_1073,0.08677357456140339,5
4929,0.6907894736842073,0.2947916666666663,0.8640594541910316,image_1073,0.4160910087719296,5
4930,0.20009746588693816,0.12634320175438601,1.0938596491228063,image_1073,0.30102796052631575,10
4931,0.4166666666666669,0.23711622807017588,1.3154483430799222,image_1073,0.15356359649122828,7
4932,0.33747563352826526,0.2007949561403509,1.317275828460039,image_1073,0.26012883771929823,7
4933,0.21198830409356734,0.1295230263157895,1.39098440545809,image_1073,0.31015625,4
4934,0.3033625730994149,0.11855811403508766,1.3660087719298244,image_1073,0.4115816885964912,5
4935,0.34600389863547765,0.0910910087719298,1.3739278752436648,image_1073,0.5082373903508772,5
4936,0.503167641325536,0.20054824561403517,1.3891569200779728,image_1073,0.46170504385964906,5
4937,0.39337231968810893,0.1365131578947358,0.3924951267056529,image_1073,0.495257675438596,3
4938,1.436842105263158,0.44920504385964916,0.9536062378167641,image_1715,0.22460252192982458,0
